text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11386,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23486,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30591,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13745,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14113,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24120,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17536,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5789,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19395,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1357,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7728,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19757,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27990,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32157,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",866,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22156,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2444,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2212,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",225,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27906,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24994,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25651,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11190,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28498,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30522,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21419,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6574,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29183,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5918,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13558,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29454,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7698,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19158,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16792,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1619,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6381,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12566,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",19944,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21590,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10271,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21521,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22567,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5787,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",887,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29644,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8028,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16074,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8985,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6721,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16512,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27674,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24956,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2021,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21191,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23422,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16510,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28654,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30780,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8240,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7101,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1097,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24165,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16771,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16167,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16168,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23559,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16435,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2413,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13148,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20543,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1826,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23292,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10542,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1635,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17451,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28984,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",366,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10178,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10220,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17115,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7683,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24761,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25814,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10484,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",2139,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5031,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31866,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23185,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14164,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17272,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7786,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9664,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20874,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29428,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23007,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23149,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29938,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22443,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9621,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27844,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9248,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13006,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20400,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32212,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1584,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3182,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32230,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29213,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26991,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26443,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26078,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17520,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",8590,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31591,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21814,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17576,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10901,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29355,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3796,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",32361,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28143,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",23342,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",29739,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24107,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5691,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6751,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22265,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14106,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",30737,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11031,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18282,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13528,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17960,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17555,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",24248,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",25642,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16379,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21862,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14020,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12804,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10897,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",16878,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12442,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17355,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27561,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",10305,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31121,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3661,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11393,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14777,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3218,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6319,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",11539,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",760,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20736,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9242,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9308,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",17164,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",28379,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",1402,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",13275,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",20628,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",26414,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",21722,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",5220,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",9346,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",18390,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31723,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",7184,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",6153,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22621,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14535,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",22805,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",94,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",12550,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",14970,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",27155,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",31845,-1.0,-1.0,-1,-1.0,-1.0
"n**2 and give f.
48
Express -s + 0 + 0 + (-6 + 4 + 1)*(s + s - 6*<<s>>",3854,-1.0,-1.0,-1,-1.0,-1.0
