text,feature,predicted_quantile,activation,order,expected_quantile,predicted_activation
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29963,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12282,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19400,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30056,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9112,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6666,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2335,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28404,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29387,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32376,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,17495,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15779,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21074,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12579,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13526,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3894,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23338,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3535,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15373,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6977,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15253,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,118,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15743,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26370,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25852,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32362,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12503,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,328,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22152,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32153,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22157,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29762,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22949,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29961,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23527,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14243,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2940,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16169,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25390,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30212,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25128,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27044,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22806,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28572,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20895,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19622,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6863,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30288,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18714,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2121,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6793,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24032,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22381,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29192,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6365,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19238,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1324,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,306,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13871,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19509,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18285,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19022,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29730,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29333,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7477,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15389,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11700,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9830,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11044,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23801,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,17762,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24203,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26286,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23258,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14202,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13596,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8048,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21721,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9850,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,6429,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1359,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32285,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16085,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12031,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12982,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9428,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31461,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19809,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9409,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1441,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,5747,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13009,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,26413,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14633,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3779,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3144,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32125,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21830,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1287,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19137,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10639,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13564,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14503,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2206,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,23622,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27624,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7336,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31078,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,340,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31015,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20483,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,30364,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14443,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22517,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27072,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,888,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29372,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22329,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29123,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16679,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,5532,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,470,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,20224,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24879,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12516,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25344,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13800,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,16176,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10553,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10544,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,5328,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,17926,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29413,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,15736,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,10482,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14347,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27409,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7194,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8258,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2528,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31831,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29359,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29735,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8315,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14602,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22708,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28684,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,1670,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,18154,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24623,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13531,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3356,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14622,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,7333,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24603,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8998,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,3116,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11377,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,11251,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31075,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,29489,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,14940,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,21014,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,9728,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31266,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31560,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,13273,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,8470,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,28417,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,2132,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12545,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,19362,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,12112,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,31748,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,24540,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,22113,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,32366,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,25737,-1.0,0.0,-1,-1.0,-1.0
 \left| \gamma_1/\lambda_1 \right|^2 + \left| \gamma_2/\lambda_2 \right|^2<< >>>,27799,-1.0,0.0,-1,-1.0,-1.0
